PROD_ID,QTY,PRICE,DISCOUNT,MEMBER,TXN_ID,START_TXN_TIME
9ec847,1,54,11,TRUE,a675c1,2021-03-18T20:34:28.9056Z
5d267b,5,40,11,TRUE,a675c1,2021-03-18T20:34:28.9056Z
2a2353,1,57,11,TRUE,a675c1,2021-03-18T20:34:28.9056Z
b9a74d,1,17,11,TRUE,a675c1,2021-03-18T20:34:28.9056Z
2feb6b,4,29,11,TRUE,a675c1,2021-03-18T20:34:28.9056Z
c4a632,3,13,10,TRUE,590691,2021-02-02T12:17:33.9936Z
e83aa3,5,32,10,TRUE,590691,2021-02-02T12:17:33.9936Z
72f5d4,2,19,10,TRUE,590691,2021-02-02T12:17:33.9936Z
5d267b,4,40,10,TRUE,590691,2021-02-02T12:17:33.9936Z
b9a74d,1,17,10,TRUE,590691,2021-02-02T12:17:33.9936Z
2feb6b,3,29,10,TRUE,590691,2021-02-02T12:17:33.9936Z
e83aa3,4,32,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
e31d39,5,10,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
d5e9a6,3,23,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
9ec847,2,54,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
5d267b,2,40,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
c8d436,1,10,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
2a2353,1,57,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
f084eb,1,36,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
2feb6b,4,29,9,TRUE,fc6e9c,2021-02-04T23:31:15.8016Z
c4a632,3,13,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
e31d39,4,10,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
72f5d4,4,19,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
5d267b,1,40,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
c8d436,1,10,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
f084eb,5,36,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
b9a74d,2,17,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
2feb6b,5,29,1,TRUE,c88d7c,2021-02-04T13:00:51.6096Z
e83aa3,2,32,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
e31d39,4,10,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
d5e9a6,2,23,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
9ec847,5,54,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
5d267b,1,40,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
c8d436,4,10,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
f084eb,4,36,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
b9a74d,2,17,6,FALSE,df6cba,2021-01-22T16:10:38.352Z
c4a632,4,13,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
e31d39,5,10,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
5d267b,5,40,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
c8d436,3,10,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
2a2353,2,57,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
b9a74d,5,17,23,FALSE,5ee465,2021-01-20T19:21:01.2096Z
c4a632,3,13,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
e83aa3,5,32,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
e31d39,1,10,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
d5e9a6,2,23,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
72f5d4,5,19,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
9ec847,2,54,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
f084eb,3,36,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
b9a74d,5,17,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
2feb6b,2,29,12,FALSE,c2ba90,2021-03-22T01:51:45.936Z
c4a632,4,13,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
e83aa3,5,32,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
e31d39,1,10,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
d5e9a6,5,23,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
9ec847,5,54,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
f084eb,2,36,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
2feb6b,2,29,4,FALSE,369b7a,2021-02-19T10:53:59.424Z
e31d39,4,10,9,FALSE,f0482e,2021-03-09T21:18:03.9744Z
5d267b,2,40,9,FALSE,f0482e,2021-03-09T21:18:03.9744Z
b9a74d,2,17,9,FALSE,f0482e,2021-03-09T21:18:03.9744Z
2feb6b,4,29,9,FALSE,f0482e,2021-03-09T21:18:03.9744Z
c4a632,5,13,24,TRUE,c78987,2021-02-16T10:00:29.232Z
e83aa3,4,32,24,TRUE,c78987,2021-02-16T10:00:29.232Z
72f5d4,3,19,24,TRUE,c78987,2021-02-16T10:00:29.232Z
9ec847,1,54,24,TRUE,c78987,2021-02-16T10:00:29.232Z
5d267b,1,40,24,TRUE,c78987,2021-02-16T10:00:29.232Z
2a2353,2,57,24,TRUE,c78987,2021-02-16T10:00:29.232Z
f084eb,5,36,24,TRUE,c78987,2021-02-16T10:00:29.232Z
c4a632,4,13,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
e83aa3,4,32,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
e31d39,1,10,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
72f5d4,4,19,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
9ec847,3,54,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
5d267b,3,40,7,TRUE,a40e68,2021-01-16T14:13:32.3904Z
e83aa3,3,32,19,TRUE,29210a,2021-02-12T23:21:41.76Z
72f5d4,2,19,19,TRUE,29210a,2021-02-12T23:21:41.76Z
9ec847,4,54,19,TRUE,29210a,2021-02-12T23:21:41.76Z
5d267b,2,40,19,TRUE,29210a,2021-02-12T23:21:41.76Z
c8d436,1,10,19,TRUE,29210a,2021-02-12T23:21:41.76Z
2a2353,3,57,19,TRUE,29210a,2021-02-12T23:21:41.76Z
b9a74d,2,17,19,TRUE,29210a,2021-02-12T23:21:41.76Z
c4a632,5,13,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
e83aa3,3,32,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
e31d39,1,10,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
d5e9a6,3,23,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
5d267b,5,40,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
f084eb,4,36,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
b9a74d,1,17,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
2feb6b,5,29,2,FALSE,c345f9,2021-03-25T23:56:50.0064Z
c4a632,4,13,13,TRUE,c0b546,2021-03-27T07:46:56.6688Z
e31d39,2,10,13,TRUE,c0b546,2021-03-27T07:46:56.6688Z
9ec847,1,54,13,TRUE,c0b546,2021-03-27T07:46:56.6688Z
c8d436,1,10,13,TRUE,c0b546,2021-03-27T07:46:56.6688Z
f084eb,5,36,13,TRUE,c0b546,2021-03-27T07:46:56.6688Z
e31d39,3,10,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
d5e9a6,3,23,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
72f5d4,3,19,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
c8d436,1,10,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
b9a74d,4,17,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
2feb6b,5,29,1,TRUE,cea8e3,2021-03-28T21:46:42.9024Z
e31d39,3,10,5,FALSE,851436,2021-02-21T03:42:06.5952Z
5d267b,5,40,5,FALSE,851436,2021-02-21T03:42:06.5952Z
c8d436,2,10,5,FALSE,851436,2021-02-21T03:42:06.5952Z
2a2353,1,57,5,FALSE,851436,2021-02-21T03:42:06.5952Z
2feb6b,4,29,5,FALSE,851436,2021-02-21T03:42:06.5952Z
72f5d4,3,19,6,TRUE,e4ac03,2021-01-29T12:47:36.6432Z
e31d39,4,10,4,FALSE,163227,2021-03-29T02:58:44.2272Z
5d267b,4,40,4,FALSE,163227,2021-03-29T02:58:44.2272Z
f084eb,5,36,4,FALSE,163227,2021-03-29T02:58:44.2272Z
d5e9a6,1,23,19,TRUE,5edd34,2021-02-17T16:25:36.3936Z
72f5d4,1,19,19,TRUE,5edd34,2021-02-17T16:25:36.3936Z
9ec847,4,54,19,TRUE,5edd34,2021-02-17T16:25:36.3936Z
2a2353,2,57,19,TRUE,5edd34,2021-02-17T16:25:36.3936Z
b9a74d,3,17,19,TRUE,5edd34,2021-02-17T16:25:36.3936Z
c4a632,3,13,12,FALSE,9329eb,2021-02-18T21:46:41.1744Z
d5e9a6,4,23,12,FALSE,9329eb,2021-02-18T21:46:41.1744Z
72f5d4,2,19,12,FALSE,9329eb,2021-02-18T21:46:41.1744Z
5d267b,1,40,12,FALSE,9329eb,2021-02-18T21:46:41.1744Z
e31d39,4,10,15,TRUE,100143,2021-02-28T05:17:58.9344Z
d5e9a6,4,23,15,TRUE,100143,2021-02-28T05:17:58.9344Z
72f5d4,3,19,15,TRUE,100143,2021-02-28T05:17:58.9344Z
5d267b,4,40,15,TRUE,100143,2021-02-28T05:17:58.9344Z
f084eb,3,36,15,TRUE,100143,2021-02-28T05:17:58.9344Z
b9a74d,2,17,15,TRUE,100143,2021-02-28T05:17:58.9344Z
c4a632,1,13,13,TRUE,bb4063,2021-01-28T10:10:07.0752Z
d5e9a6,3,23,13,TRUE,bb4063,2021-01-28T10:10:07.0752Z
9ec847,1,54,13,TRUE,bb4063,2021-01-28T10:10:07.0752Z
2feb6b,3,29,13,TRUE,bb4063,2021-01-28T10:10:07.0752Z
e83aa3,1,32,16,TRUE,62e706,2021-03-22T18:11:31.8912Z
e31d39,4,10,16,TRUE,62e706,2021-03-22T18:11:31.8912Z
b9a74d,3,17,16,TRUE,62e706,2021-03-22T18:11:31.8912Z
c4a632,1,13,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
5d267b,2,40,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
c8d436,4,10,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
2a2353,5,57,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
f084eb,4,36,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
b9a74d,4,17,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
2feb6b,2,29,0,TRUE,90e0b0,2021-02-27T23:10:09.0912Z
c4a632,2,13,22,FALSE,ab6979,2021-01-01T12:10:10.9344Z
d5e9a6,4,23,22,FALSE,ab6979,2021-01-01T12:10:10.9344Z
72f5d4,3,19,22,FALSE,ab6979,2021-01-01T12:10:10.9344Z
2a2353,1,57,22,FALSE,ab6979,2021-01-01T12:10:10.9344Z
b9a74d,5,17,22,FALSE,ab6979,2021-01-01T12:10:10.9344Z
e83aa3,2,32,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
e31d39,3,10,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
d5e9a6,1,23,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
72f5d4,4,19,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
9ec847,4,54,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
5d267b,1,40,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
c8d436,2,10,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
2a2353,1,57,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
f084eb,4,36,21,FALSE,dcabc7,2021-02-04T01:26:58.9056Z
e83aa3,3,32,10,TRUE,7e8b46,2021-01-21T03:58:26.8032Z
d5e9a6,5,23,10,TRUE,7e8b46,2021-01-21T03:58:26.8032Z
9ec847,3,54,10,TRUE,7e8b46,2021-01-21T03:58:26.8032Z
c8d436,5,10,10,TRUE,7e8b46,2021-01-21T03:58:26.8032Z
2feb6b,4,29,10,TRUE,7e8b46,2021-01-21T03:58:26.8032Z
e83aa3,1,32,18,FALSE,27590c,2021-01-30T01:16:42.96Z
d5e9a6,5,23,18,FALSE,27590c,2021-01-30T01:16:42.96Z
9ec847,3,54,18,FALSE,27590c,2021-01-30T01:16:42.96Z
5d267b,4,40,18,FALSE,27590c,2021-01-30T01:16:42.96Z
c8d436,5,10,18,FALSE,27590c,2021-01-30T01:16:42.96Z
2a2353,1,57,18,FALSE,27590c,2021-01-30T01:16:42.96Z
2feb6b,1,29,18,FALSE,27590c,2021-01-30T01:16:42.96Z
c4a632,5,13,18,FALSE,d7dc23,2021-02-25T07:45:59.6448Z
e83aa3,4,32,18,FALSE,d7dc23,2021-02-25T07:45:59.6448Z
d5e9a6,4,23,18,FALSE,d7dc23,2021-02-25T07:45:59.6448Z
c8d436,2,10,18,FALSE,d7dc23,2021-02-25T07:45:59.6448Z
e31d39,4,10,17,TRUE,4cfdf5,2021-02-26T18:16:43.536Z
9ec847,1,54,17,TRUE,4cfdf5,2021-02-26T18:16:43.536Z
c8d436,3,10,17,TRUE,4cfdf5,2021-02-26T18:16:43.536Z
2a2353,3,57,17,TRUE,4cfdf5,2021-02-26T18:16:43.536Z
b9a74d,1,17,17,TRUE,4cfdf5,2021-02-26T18:16:43.536Z
c4a632,2,13,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
e83aa3,4,32,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
e31d39,1,10,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
9ec847,5,54,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
5d267b,5,40,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
2feb6b,5,29,3,FALSE,256ee6,2021-01-08T08:09:21.9168Z
72f5d4,5,19,17,FALSE,5d4bed,2021-01-09T00:34:40.4256Z
c8d436,3,10,17,FALSE,5d4bed,2021-01-09T00:34:40.4256Z
b9a74d,4,17,17,FALSE,5d4bed,2021-01-09T00:34:40.4256Z
e31d39,5,10,14,TRUE,4f56ad,2021-03-29T03:52:20.2944Z
72f5d4,4,19,14,TRUE,4f56ad,2021-03-29T03:52:20.2944Z
9ec847,2,54,14,TRUE,4f56ad,2021-03-29T03:52:20.2944Z
2a2353,4,57,14,TRUE,4f56ad,2021-03-29T03:52:20.2944Z
f084eb,1,36,14,TRUE,4f56ad,2021-03-29T03:52:20.2944Z
e83aa3,1,32,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
e31d39,5,10,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
d5e9a6,4,23,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
9ec847,2,54,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
5d267b,2,40,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
f084eb,4,36,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
b9a74d,2,17,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
2feb6b,3,29,18,TRUE,feaf08,2021-03-04T21:32:13.2Z
e83aa3,1,32,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
e31d39,4,10,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
9ec847,2,54,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
5d267b,5,40,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
c8d436,4,10,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
2a2353,2,57,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
b9a74d,1,17,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
2feb6b,5,29,19,TRUE,c6348b,2021-02-10T04:44:12.768Z
c4a632,5,13,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
72f5d4,5,19,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
9ec847,4,54,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
c8d436,4,10,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
2a2353,2,57,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
f084eb,2,36,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
b9a74d,2,17,0,TRUE,be9e73,2021-03-01T20:48:17.568Z
e31d39,3,10,8,TRUE,f31144,2021-02-17T00:20:59.712Z
72f5d4,5,19,8,TRUE,f31144,2021-02-17T00:20:59.712Z
2a2353,2,57,8,TRUE,f31144,2021-02-17T00:20:59.712Z
f084eb,5,36,8,TRUE,f31144,2021-02-17T00:20:59.712Z
b9a74d,5,17,8,TRUE,f31144,2021-02-17T00:20:59.712Z
2feb6b,4,29,8,TRUE,f31144,2021-02-17T00:20:59.712Z
e83aa3,1,32,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
d5e9a6,2,23,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
9ec847,4,54,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
c8d436,3,10,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
f084eb,5,36,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
b9a74d,2,17,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
2feb6b,2,29,18,TRUE,9c46f7,2021-01-16T05:45:39.1104Z
e83aa3,3,32,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
d5e9a6,5,23,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
72f5d4,2,19,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
9ec847,5,54,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
5d267b,2,40,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
c8d436,1,10,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
2a2353,5,57,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
f084eb,3,36,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
2feb6b,5,29,2,FALSE,4ed307,2021-02-12T17:35:44.592Z
e83aa3,3,32,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
e31d39,4,10,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
d5e9a6,3,23,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
72f5d4,1,19,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
f084eb,3,36,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
2feb6b,2,29,7,FALSE,a7f760,2021-02-08T12:45:11.232Z
e83aa3,1,32,21,FALSE,265924,2021-03-17T13:37:43.0176Z
72f5d4,2,19,21,FALSE,265924,2021-03-17T13:37:43.0176Z
9ec847,5,54,21,FALSE,265924,2021-03-17T13:37:43.0176Z
2a2353,4,57,21,FALSE,265924,2021-03-17T13:37:43.0176Z
f084eb,1,36,21,FALSE,265924,2021-03-17T13:37:43.0176Z
b9a74d,3,17,21,FALSE,265924,2021-03-17T13:37:43.0176Z
2feb6b,4,29,21,FALSE,265924,2021-03-17T13:37:43.0176Z
e31d39,3,10,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
72f5d4,2,19,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
9ec847,2,54,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
5d267b,3,40,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
c8d436,2,10,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
2a2353,4,57,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
f084eb,2,36,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
b9a74d,5,17,14,TRUE,d5b6ff,2021-01-18T05:04:23.232Z
c4a632,5,13,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
e83aa3,3,32,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
e31d39,4,10,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
d5e9a6,4,23,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
f084eb,1,36,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
b9a74d,2,17,4,TRUE,e83133,2021-03-30T20:09:23.9904Z
e83aa3,2,32,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
72f5d4,1,19,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
9ec847,5,54,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
5d267b,1,40,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
2a2353,3,57,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
f084eb,1,36,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
2feb6b,2,29,15,TRUE,403f30,2021-01-04T14:48:25.4304Z
c4a632,1,13,20,FALSE,46905c,2021-02-14T00:35:53.6064Z
e83aa3,5,32,20,FALSE,46905c,2021-02-14T00:35:53.6064Z
d5e9a6,4,23,20,FALSE,46905c,2021-02-14T00:35:53.6064Z
5d267b,2,40,20,FALSE,46905c,2021-02-14T00:35:53.6064Z
b9a74d,4,17,20,FALSE,46905c,2021-02-14T00:35:53.6064Z
e83aa3,2,32,16,FALSE,80fd05,2021-03-13T08:48:53.0784Z
9ec847,3,54,16,FALSE,80fd05,2021-03-13T08:48:53.0784Z
5d267b,1,40,16,FALSE,80fd05,2021-03-13T08:48:53.0784Z
2a2353,5,57,16,FALSE,80fd05,2021-03-13T08:48:53.0784Z
b9a74d,1,17,16,FALSE,80fd05,2021-03-13T08:48:53.0784Z
c4a632,3,13,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
e31d39,4,10,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
9ec847,2,54,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
2a2353,2,57,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
f084eb,2,36,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
b9a74d,3,17,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
2feb6b,1,29,6,TRUE,9ccb99,2021-01-26T23:54:20.5344Z
e31d39,2,10,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
d5e9a6,1,23,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
5d267b,3,40,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
c8d436,2,10,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
2a2353,3,57,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
f084eb,1,36,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
b9a74d,4,17,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
2feb6b,5,29,11,FALSE,5f4024,2021-03-23T23:14:46.6944Z
d5e9a6,2,23,11,FALSE,afdefd,2021-02-01T02:14:29.5872Z
72f5d4,4,19,11,FALSE,afdefd,2021-02-01T02:14:29.5872Z
5d267b,5,40,11,FALSE,afdefd,2021-02-01T02:14:29.5872Z
b9a74d,3,17,11,FALSE,afdefd,2021-02-01T02:14:29.5872Z
c4a632,5,13,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
e31d39,2,10,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
d5e9a6,5,23,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
2a2353,5,57,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
f084eb,1,36,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
b9a74d,1,17,8,TRUE,cbbcf9,2021-01-14T01:13:08.4288Z
c4a632,1,13,12,TRUE,205552,2021-03-18T19:15:56.9088Z
e83aa3,2,32,12,TRUE,205552,2021-03-18T19:15:56.9088Z
d5e9a6,3,23,12,TRUE,205552,2021-03-18T19:15:56.9088Z
72f5d4,5,19,12,TRUE,205552,2021-03-18T19:15:56.9088Z
5d267b,5,40,12,TRUE,205552,2021-03-18T19:15:56.9088Z
c8d436,4,10,12,TRUE,205552,2021-03-18T19:15:56.9088Z
b9a74d,4,17,12,TRUE,205552,2021-03-18T19:15:56.9088Z
c4a632,1,13,20,TRUE,6c723b,2021-02-27T22:33:07.6608Z
e83aa3,4,32,20,TRUE,6c723b,2021-02-27T22:33:07.6608Z
e31d39,5,10,20,TRUE,6c723b,2021-02-27T22:33:07.6608Z
c8d436,3,10,20,TRUE,6c723b,2021-02-27T22:33:07.6608Z
b9a74d,1,17,20,TRUE,6c723b,2021-02-27T22:33:07.6608Z
c4a632,1,13,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
e83aa3,1,32,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
e31d39,1,10,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
c8d436,2,10,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
2a2353,4,57,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
f084eb,4,36,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
b9a74d,5,17,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
2feb6b,2,29,19,TRUE,e52c64,2021-02-26T19:38:07.9872Z
c4a632,3,13,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
d5e9a6,5,23,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
72f5d4,3,19,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
f084eb,2,36,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
b9a74d,3,17,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
2feb6b,2,29,9,TRUE,0e3eb7,2021-01-22T12:23:05.1648Z
e83aa3,1,32,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
e31d39,1,10,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
d5e9a6,5,23,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
72f5d4,4,19,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
5d267b,3,40,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
2a2353,4,57,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
f084eb,5,36,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
b9a74d,1,17,1,FALSE,50109e,2021-01-21T00:42:14.6304Z
c4a632,5,13,20,TRUE,37a53b,2021-03-04T15:31:24.384Z
e83aa3,2,32,20,TRUE,37a53b,2021-03-04T15:31:24.384Z
d5e9a6,3,23,20,TRUE,37a53b,2021-03-04T15:31:24.384Z
9ec847,2,54,20,TRUE,37a53b,2021-03-04T15:31:24.384Z
b9a74d,4,17,20,TRUE,37a53b,2021-03-04T15:31:24.384Z
c4a632,1,13,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
e83aa3,2,32,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
d5e9a6,1,23,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
72f5d4,5,19,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
9ec847,5,54,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
5d267b,4,40,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
2a2353,5,57,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
b9a74d,3,17,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
2feb6b,5,29,15,FALSE,f4f57b,2021-02-22T06:46:23.6352Z
72f5d4,5,19,1,TRUE,89bac2,2021-02-08T04:43:01.3152Z
2a2353,2,57,1,TRUE,89bac2,2021-02-08T04:43:01.3152Z
2feb6b,4,29,1,TRUE,89bac2,2021-02-08T04:43:01.3152Z
e83aa3,1,32,19,FALSE,50105b,2021-03-09T08:39:11.6928Z
e31d39,1,10,19,FALSE,50105b,2021-03-09T08:39:11.6928Z
